﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
Stewart Hosie,Dundee East BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",22720.6,13189.4,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",173006.79,21023.21,0,N/A,0,0,195727.39,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",23708.12,4736.88,N/A,11589.82,N/A,0,35297.94,231025.33,1514
Stewart McDonald,Glasgow South BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",17530.03,18379.97,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",156628.59,37401.41,0,N/A,0,0,174158.62,23010,Standard budget for renting a property in the London area,22988.35,21.65,N/A,8106.83,N/A,561.37,31656.55,205815.17,4461
Stuart Anderson,Wolverhampton South West BC,35062.54,"Standard non-London area budget plus an uplift of £9,152.54 for Covid-related business costs",33203.39,1859.15,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",150981.89,43048.11,0,N/A,0,0,184185.28,32425,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of three dependants",21871.53,10553.47,N/A,4292.24,N/A,0,26163.77,210349.05,4742
Stuart Andrew,Pudsey BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",12117.67,23792.33,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",180000.14,14029.86,0,N/A,0,0,192117.81,23010,Standard budget for renting a property in the London area,21033.56,1976.44,N/A,3882,N/A,500.02,25415.58,217533.39,4032
Stuart McDonald,"Cumbernauld, Kilsyth and Kirkintilloch East CC",35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",13495.59,22414.41,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",152657.77,41372.23,0,N/A,0,0,166153.36,23010,Standard budget for renting a property in the London area,23010,0,N/A,2551.48,N/A,53.89,25615.37,191768.73,4393
Sue Hayman,Workington CC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,239.3,239.3,239.3,4395
Suella Braverman,Fareham CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",18692.84,17217.16,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",139004.11,55025.89,0,N/A,0,0,157696.95,5410,Standard budget for an MP who owns their property and is claiming the associated costs only (such as utilities),5388.5,21.5,N/A,1375.35,N/A,0,6763.85,164460.8,4475
Suzanne Webb,Stourbridge BC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",25317.48,16592.52,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",151068.31,42961.69,0,N/A,0,0,176385.79,23010,Standard budget for renting a property in the London area,23010,0,N/A,3163.8,N/A,55.5,26229.3,202615.09,4802
Tahir Ali,"Birmingham, Hall Green BC",40110,"Standard non-London area budget plus an uplift of £8,200 for Covid-related business costs, and a start-up supplement of £6,000",40110,0,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",101856.61,92173.39,0,N/A,0,0,141966.61,0,N/A,0,0,N/A,863.5,N/A,118.66,982.16,142948.77,4747
Taiwo Owatemi,Coventry North West BC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",24731.82,17178.18,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",179881.15,14148.85,0,N/A,0,0,204612.97,16228.8,"Standard budget for renting a property in the London area, and £108.80 in hotel costs",13694.51,2534.29,N/A,3804.38,N/A,0,17498.89,222111.86,4779
Tanmanjeet Singh Dhesi,Slough BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",27186.3,11613.7,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",194449.9,12680.1,0,N/A,0,0,221636.2,0,N/A,0,0,N/A,94.05,N/A,0,94.05,221730.25,4638
Thangam Debbonaire,Bristol West BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",26640.6,9269.4,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",190579.98,3450.02,0,N/A,0,0,217220.58,23010,Standard budget for renting a property in the London area,21716.14,1293.86,N/A,2829.85,N/A,0,24545.99,241766.57,4433
Thelma Walker,Colne Valley CC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,192,192,192,4649
Theo Clarke,Stafford CC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",24572.92,17337.08,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",156236.08,37793.92,0,N/A,0,0,180809,16120,Standard budget for renting a property outside the London area,13391.58,2728.42,N/A,1531.9,N/A,0,14923.48,195732.48,4819
Theresa May,Maidenhead CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",6388.4,29521.6,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",137408.48,56621.52,0,N/A,0,0,143796.88,0,N/A,0,0,N/A,0,N/A,0,0,143796.88,8
Theresa Villiers,Chipping Barnet BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",36943.43,1856.57,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",168400.95,38729.05,0,N/A,0,0,205344.38,0,N/A,0,0,N/A,0,N/A,0,0,205344.38,1500
Therese Coffey,Suffolk Coastal CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",10172.01,25737.99,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",164690.04,29339.96,0,N/A,0,0,174862.05,23010,Standard budget for renting a property in the London area,22346.3,663.7,N/A,417.1,N/A,0,22763.4,197625.45,4098
Tim Farron,Westmorland and Lonsdale CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",35457.4,452.6,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",185936.9,8093.1,0,N/A,0,0,221394.3,33880,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",19935.24,13944.76,N/A,8114.74,N/A,0,28049.98,249444.28,1591
Tim Loughton,East Worthing and Shoreham CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",11300.54,24609.46,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",147264.63,46765.37,0,N/A,0,0,158565.17,23010,Standard budget for renting a property in the London area,22358.59,651.41,N/A,1211.38,N/A,0,23569.97,182135.14,114
Tobias Ellwood,Bournemouth East BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",18916.59,16993.41,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",98605.3,95424.7,0,N/A,0,0,117521.89,33880,"Standard budget for renting a property in the London area, with an uplift to cover the cost of two dependants",33880,0,N/A,7482.8,N/A,0,41362.8,158884.69,1487
Toby Perkins,Chesterfield BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",22671.08,13238.92,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",165873.54,28156.46,0,N/A,0,0,188544.62,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",25335.46,3109.54,N/A,6238.71,N/A,0,31574.17,220118.79,3952
Tom Hunt,Ipswich BC,40910,"Standard non-London area budget plus an uplift of £9,000 for Covid-related business costs, and a start-up supplement of £6,000",29952.33,10957.67,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",164978.27,29051.73,0,N/A,0,0,194930.6,23010,Standard budget for renting a property in the London area,21802.03,1207.97,N/A,3278.59,N/A,0,25080.62,220011.22,4771
Tom Pursglove,Corby CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",18073.13,17836.87,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",159746.56,34283.44,0,N/A,0,0,177819.69,23010,Standard budget for renting a property in the London area,23010,0,N/A,1591.58,N/A,0,24601.58,202421.27,4369
Tom Randall,Gedling CC,41910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs, and a start-up supplement of £6,000",23253.65,18656.35,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",118039.77,75990.23,0,N/A,0,0,141293.42,11213,Hotels,11213,0,N/A,1845.55,N/A,0,13058.55,154351.97,4845
Tom Tugendhat,Tonbridge and Malling CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",25614.99,10295.01,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",176599.93,17430.07,0,N/A,0,0,202214.92,26990,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of two dependants",25312.6,1677.4,N/A,831.35,N/A,0,26143.95,228358.87,4462
Tom Watson,West Bromwich East BC,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,N/A,0,0,N/A,0,N/A,222.33,222.33,222.33,1463
Tommy Sheppard,Edinburgh East BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",28716.72,7193.28,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",189423.23,4606.77,0,N/A,0,0,218139.95,23010,Standard budget for renting a property in the London area,21679.25,1330.75,N/A,1175,N/A,0,22854.25,240994.2,4453
Tonia Antoniazzi,Gower CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",26166.34,9743.66,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",186441.36,7588.64,0,N/A,0,0,212607.7,28445,"Standard budget for renting a property in the London area, with an uplift to cover the cost of one dependant",21644.1,6800.9,N/A,3459.4,N/A,0,25103.5,237711.2,4623
Tony Lloyd,Rochdale CC,33485.33,"Standard non-London area budget plus an uplift of £7,575.33 for Covid-related business costs",20490.03,12995.3,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",140021.36,54008.64,0,N/A,0,0,160511.39,23010,Standard budget for renting a property in the London area,21630.74,1379.26,N/A,0,N/A,2047,23677.74,184189.13,450
Tracey Crouch,Chatham and Aylesford CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",19918.41,15991.59,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",161937.7,32092.3,0,N/A,0,0,181856.11,1050,Hotels,1050,0,N/A,0,N/A,0,1050,182906.11,3950
Tracy Brabin,Batley and Spen BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",26491.8,9418.2,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",193950.95,79.05,0,N/A,0,0,220442.75,16120,Standard budget for renting a property outside the London area,10673.68,5446.32,N/A,5913.15,N/A,0,16586.83,237029.58,4588
Trudy Harrison,Copeland CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",13800.26,22109.74,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",164956.11,29073.89,0,N/A,0,0,178756.37,21946.27,"Standard budget for renting a property in the London area until 28 December 2020, with an uplift to cover the cost of one dependant, and £748.90 in hotel costs",21946.27,0,N/A,6354.48,N/A,0,28300.75,207057.12,4593
Tulip Siddiq,Hampstead and Kilburn BC,38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",17963.1,20836.9,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",196306.36,10823.64,0,N/A,0,0,214269.46,0,N/A,0,0,N/A,518.4,N/A,0,518.4,214787.86,4518
Valerie Vaz,Walsall South BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",24184.76,11725.24,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",145719.15,48310.85,0,N/A,0,0,169903.91,16120,Standard budget for renting a property outside the London area,10840.47,5279.53,N/A,2231.55,N/A,0,13072.02,182975.93,4076
Vicky Ford,Chelmsford BC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",16891.89,19018.11,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",160349.95,33680.05,0,N/A,0,0,177241.84,16120,Standard budget for renting a property outside the London area,16120,0,N/A,1894.6,N/A,149.88,18164.48,195406.32,4674
Vicky Foxcroft,"Lewisham, Deptford BC",38800,"Standard London area budget plus an uplift of £10,000 for Covid-related business costs",24496.53,14303.47,207130,"Standard London area budget plus an uplift of £18,270 for Covid-related business costs",197239.47,9890.53,0,N/A,0,0,221736,0,N/A,0,0,N/A,0,N/A,0,0,221736,4491
Victoria Atkins,Louth and Horncastle CC,35910,"Standard non-London area budget plus an uplift of £10,000 for Covid-related business costs",7616.41,28293.59,194030,"Standard non-London area budget plus an uplift of £16,480 for Covid-related business costs",146214.55,47815.45,0,N/A,0,0,153830.96,21555,"Standard budget for renting a property outside the London area, with an uplift to cover the cost of one dependant",14941.78,6613.22,N/A,92.1,N/A,0,15033.88,168864.84,4399
